graph_name,graph_source,num_nodes,num_edges,epsilon,top_k,top_k_ratio,exact_time,method_x,method_y,spearman
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,EXACT,ABRA,0.9115650956295684
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,EXACT,SILVAN,0.9653867364485615
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,EXACT,GPU_SIR_BRIDGE,0.7799712345532185
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,EXACT,0.7097355070727954
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,BP,1.0
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,RK,0.6041034807306721
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,ABRA,0.6773606071331929
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,SILVAN,0.7104770198024715
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,BP,GPU_SIR_BRIDGE,0.5532570234852627
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,EXACT,0.7415991378296277
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,BP,0.604103480730672
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,RK,1.0
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,ABRA,0.7133589279116973
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,SILVAN,0.7419921668664721
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,RK,GPU_SIR_BRIDGE,0.5738433373599898
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,EXACT,0.9115650956295684
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,BP,0.6773606071331929
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,RK,0.7133589279116973
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,ABRA,1.0
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,SILVAN,0.9031147790992818
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,ABRA,GPU_SIR_BRIDGE,0.710389382931123
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,EXACT,0.9653867364485615
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,BP,0.7104770198024715
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,RK,0.7419921668664722
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,ABRA,0.9031147790992818
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,SILVAN,1.0
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,SILVAN,GPU_SIR_BRIDGE,0.7454727999669638
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,EXACT,0.7799712345532184
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,BP,0.5532570234852628
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,RK,0.5738433373599899
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,ABRA,0.710389382931123
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,SILVAN,0.7454727999669638
cora,real,2485,5069,0.1,249,0.1,11.119002103805542,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,EXACT,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,BP,0.5860239729968547
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,RK,0.5512379705646759
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,ABRA,0.6954303908741055
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,SILVAN,0.6977203464712789
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,EXACT,GPU_SIR_BRIDGE,0.9748303615624263
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,EXACT,0.5860239729968546
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,BP,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,RK,0.38148883294693414
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,ABRA,0.4505523894137974
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,SILVAN,0.4648268395519987
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,BP,GPU_SIR_BRIDGE,0.5684165478402224
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,EXACT,0.5512379705646759
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,BP,0.38148883294693414
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,RK,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,ABRA,0.436000764923752
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,SILVAN,0.4509665078506504
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,RK,GPU_SIR_BRIDGE,0.5338152992316277
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,EXACT,0.6954303908741055
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,BP,0.4505523894137974
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,RK,0.436000764923752
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,ABRA,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,SILVAN,0.5442225681047297
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,ABRA,GPU_SIR_BRIDGE,0.6668959562244219
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,EXACT,0.6977203464712789
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,BP,0.46482683955199877
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,RK,0.4509665078506504
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,ABRA,0.5442225681047297
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,SILVAN,1.0
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,SILVAN,GPU_SIR_BRIDGE,0.6762792230737777
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,EXACT,0.9748303615624264
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,BP,0.5684165478402224
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,RK,0.5338152992316277
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,ABRA,0.6668959562244219
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,SILVAN,0.6762792230737777
p2p-Gnutella06,real,8717,31525,0.1,872,0.1,207.0140872001648,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,EXACT,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,BP,0.5175140073807991
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,RK,0.5157722356641068
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,ABRA,0.7518684014907621
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,SILVAN,0.679589932447465
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,EXACT,GPU_SIR_BRIDGE,0.9675965037544969
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,EXACT,0.5175140073807991
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,BP,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,RK,0.5586833787268604
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,ABRA,0.5557071410215012
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,SILVAN,0.6185635689222929
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,BP,GPU_SIR_BRIDGE,0.5039781361693944
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,EXACT,0.5157722356641069
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,BP,0.5586833787268604
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,RK,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,ABRA,0.5820068954978078
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,SILVAN,0.6188354997942462
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,RK,GPU_SIR_BRIDGE,0.5025314358484592
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,EXACT,0.7518684014907621
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,BP,0.5557071410215012
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,RK,0.5820068954978078
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,ABRA,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,SILVAN,0.7200268164761021
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,ABRA,GPU_SIR_BRIDGE,0.7328598096934582
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,EXACT,0.679589932447465
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,BP,0.6185635689222929
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,RK,0.6188354997942462
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,ABRA,0.7200268164761022
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,SILVAN,1.0
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,SILVAN,GPU_SIR_BRIDGE,0.6616733233856288
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,EXACT,0.9675965037544969
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,BP,0.5039781361693944
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,RK,0.5025314358484592
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,ABRA,0.7328598096934582
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,SILVAN,0.6616733233856288
wiki-Vote,real,7066,100736,0.1,707,0.1,210.69299721717834,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,EXACT,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,BP,0.513792478590256
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,RK,0.5947636277591405
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,ABRA,0.7439184175133344
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,SILVAN,0.7743816692250824
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,EXACT,GPU_SIR_BRIDGE,0.9326658566658568
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,EXACT,0.5137924785902559
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,BP,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,RK,0.4172535748507746
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,ABRA,0.4186135435732013
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,SILVAN,0.4432621190243475
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,BP,GPU_SIR_BRIDGE,0.5057118212418268
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,EXACT,0.5947636277591405
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,BP,0.41725357485077463
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,RK,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,ABRA,0.5050180673054651
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,SILVAN,0.514294612128964
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,RK,GPU_SIR_BRIDGE,0.5710479062718705
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,EXACT,0.7439184175133344
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,BP,0.4186135435732013
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,RK,0.5050180673054651
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,ABRA,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,SILVAN,0.6155446157822944
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,ABRA,GPU_SIR_BRIDGE,0.6899976753948432
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,EXACT,0.7743816692250824
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,BP,0.4432621190243475
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,RK,0.514294612128964
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,ABRA,0.6155446157822944
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,SILVAN,1.0
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,SILVAN,GPU_SIR_BRIDGE,0.7536360271207494
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,EXACT,0.9326658566658568
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,BP,0.5057118212418268
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,RK,0.5710479062718706
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,ABRA,0.6899976753948432
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,SILVAN,0.7536360271207494
BA1000,synthetic,1000,4975,0.1,100,0.1,1.9442317485809326,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,EXACT,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,BP,0.40124794375182954
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,RK,0.3564091660126631
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,ABRA,0.5226435549384356
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,SILVAN,0.5044120210596182
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,EXACT,GPU_SIR_BRIDGE,0.8461294136463708
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,EXACT,0.40124794375182954
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,BP,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,RK,0.29321712410278267
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,ABRA,0.323069477857714
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,SILVAN,0.3377607558668301
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,BP,GPU_SIR_BRIDGE,0.37715458719180844
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,EXACT,0.35640916601266315
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,BP,0.29321712410278267
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,RK,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,ABRA,0.2903579884673351
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,SILVAN,0.3248213504810316
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,RK,GPU_SIR_BRIDGE,0.33947868750468063
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,EXACT,0.5226435549384356
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,BP,0.32306947785771406
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,RK,0.2903579884673351
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,ABRA,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,SILVAN,0.35371720489858244
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,ABRA,GPU_SIR_BRIDGE,0.47241030305774734
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,EXACT,0.5044120210596182
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,BP,0.3377607558668301
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,RK,0.3248213504810316
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,ABRA,0.35371720489858244
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,SILVAN,1.0
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,SILVAN,GPU_SIR_BRIDGE,0.4700886120938637
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,EXACT,0.8461294136463708
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,BP,0.37715458719180844
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,RK,0.33947868750468063
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,ABRA,0.47241030305774734
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,SILVAN,0.4700886120938637
BA10000,synthetic,10000,49975,0.1,1000,0.1,280.25996947288513,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,EXACT,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,BP,0.45937620773279453
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,RK,0.5349352494823938
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,ABRA,0.6845768936955035
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,SILVAN,0.7396211544325614
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,EXACT,GPU_SIR_BRIDGE,0.9076268344067085
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,EXACT,0.4593762077327946
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,BP,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,RK,0.36281029793554254
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,ABRA,0.4000050772731135
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,SILVAN,0.4375326598439006
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,BP,GPU_SIR_BRIDGE,0.4598470573881968
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,EXACT,0.5349352494823938
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,BP,0.3628102979355426
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,RK,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,ABRA,0.4220604995173126
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,SILVAN,0.46784399504525215
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,RK,GPU_SIR_BRIDGE,0.5022598423333443
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,EXACT,0.6845768936955035
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,BP,0.4000050772731135
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,RK,0.42206049951731267
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,ABRA,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,SILVAN,0.5626081228562747
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,ABRA,GPU_SIR_BRIDGE,0.6353852270783813
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,EXACT,0.7396211544325614
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,BP,0.4375326598439006
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,RK,0.4678439950452522
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,ABRA,0.5626081228562748
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,SILVAN,1.0
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,SILVAN,GPU_SIR_BRIDGE,0.7101464479746664
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,EXACT,0.9076268344067085
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,BP,0.45984705738819676
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,RK,0.5022598423333444
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,ABRA,0.6353852270783813
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,SILVAN,0.7101464479746665
BA2000,synthetic,2000,9975,0.1,200,0.1,8.48478627204895,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,EXACT,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,BP,0.460048337928351
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,RK,0.5014752862965428
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,ABRA,0.6588310985983448
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,SILVAN,0.6544301159158773
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,EXACT,GPU_SIR_BRIDGE,0.8907968958663216
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,EXACT,0.4600483379283509
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,BP,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,RK,0.36262508303246066
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,ABRA,0.38690235130076445
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,SILVAN,0.4130150879537396
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,BP,GPU_SIR_BRIDGE,0.43548381577092704
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,EXACT,0.5014752862965428
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,BP,0.3626250830324606
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,RK,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,ABRA,0.4155562794645875
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,SILVAN,0.42885380915476073
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,RK,GPU_SIR_BRIDGE,0.4750823577272338
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,EXACT,0.6588310985983448
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,BP,0.3869023513007644
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,RK,0.4155562794645875
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,ABRA,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,SILVAN,0.4834290869556273
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,ABRA,GPU_SIR_BRIDGE,0.601914204364047
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,EXACT,0.6544301159158773
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,BP,0.4130150879537396
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,RK,0.4288538091547607
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,ABRA,0.4834290869556273
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,SILVAN,1.0
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,SILVAN,GPU_SIR_BRIDGE,0.6034464641379985
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,EXACT,0.8907968958663216
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,BP,0.435483815770927
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,RK,0.47508235772723384
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,ABRA,0.6019142043640469
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,SILVAN,0.6034464641379985
BA3000,synthetic,3000,14975,0.1,300,0.1,21.26638102531433,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,EXACT,1.0
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,BP,0.42928018177523963
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,RK,0.4100595862124462
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,ABRA,0.5847700625467087
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,SILVAN,0.6033565352956112
BA5000,synthetic,5000,24975,0.1,500,0.1,64.8532485961914,EXACT,GPU_SIR_BRIDGE,0.8738942221557688
